(	O
1	O
mg	O
/	O
kg	O
)	O
of	O
lipopolysaccharide	B-DRUG
was	O
administered	O
two	O
weeks	O
,	O
one	O
day	O
before	O
or	O
after	O
the	O
methamphetamine	B-DRUG
dosing	O
regimen	O
,	O
methamphetamine	B-DRUG
-	O
induced	O
striatal	O
dopamine	B-DRUG
and	O
3	B-DRUG
,	I-DRUG
4	I-DRUG
-	I-DRUG
dihydroxyphenylacetic	I-DRUG
acid	I-DRUG
depletions	O
remained	O
unaltered	O
.	O

Moreover	O
,	O
systemic	O
lipopolysaccharide	B-DRUG
pretreatment	O
(	O
1	O
mg	O
/	O
kg	O
)	O
attenuated	O
local	O
methamphetamine	B-DRUG
infusion	O
-	O
produced	O
dopamine	B-DRUG
and	O
3	B-DRUG
,	I-DRUG
4	I-DRUG
-	I-DRUG
dihydroxyphenylacetic	I-DRUG
acid	I-DRUG
depletions	O
in	O
the	O
striatum	O
,	O
indicating	O
that	O
the	O
protective	O
effect	O
of	O
lipopolysaccharide	B-DRUG
is	O
less	O
likely	O
due	O
to	O
interrupted	O
peripheral	O
distribution	O
or	O
metabolism	O
of	O
methamphetamine	B-DRUG
.	O

We	O
concluded	O
a	O
critical	O
time	O
window	O
for	O
systemic	O
lipopolysaccharide	B-DRUG
pretreatment	O
in	O
exerting	O
effective	O
protection	O
against	O
methamphetamine	B-DRUG
-	O
induced	O
nigrostriatal	O
dopamine	B-DRUG
neurotoxicity	B-SYMPTOM
.	O

Acute	O
myocarditis	B-SYMPTOM
associated	O
with	O
clozapine	B-DRUG
.	O

OBJECTIVE	O
:	O
A	O
case	O
of	O
acute	O
myocarditis	B-SYMPTOM
associated	O
with	O
the	O
commencement	O
of	O
clozapine	B-DRUG
is	O
described	O
,	O
highlighting	O
the	O
onset	O
,	O
course	O
and	O
possible	O
contributing	O
factors	O
.	O

There	O
is	O
an	O
urgent	O
need	O
to	O
raise	O
awareness	O
about	O
this	O
potentially	O
fatal	O
complication	O
of	O
clozapine	B-DRUG
use	O
.	O

RESULTS	O
:	O
A	O
20	O
-	O
year	O
-	O
old	O
male	O
with	O
schizophrenia	B-SYMPTOM
developed	O
a	O
sudden	O
onset	O
of	O
myocarditis	B-SYMPTOM
after	O
commencement	O
of	O
clozapine	B-DRUG
.	O

The	O
patient	O
recovered	O
with	O
intensive	O
medical	O
support	O
.	O

The	O
symptoms	O
occurred	O
around	O
2	O
weeks	O
after	O
starting	O
clozapine	B-DRUG
in	O
an	O
inpatient	O
setting	O
.	O

Possible	O
contributing	O
factors	O
may	O
have	O
been	O
concomitant	O
antidepressant	B-DRUG
use	O
and	O
unaccustomed	O
physical	O
activity	O
.	O

CONCLUSIONS	O
:	O
Myocarditis	B-SYMPTOM
is	O
an	O
increasingly	O
recognized	O
complication	O
associated	O
with	O
the	O
use	O
of	O
clozapine	B-DRUG
.	O

It	O
can	O
be	O
fatal	O
if	O
not	O
recognized	O
and	O
treated	O
early	O
.	O

Considering	O
that	O
clozapine	B-DRUG
remains	O
the	O
gold	O
standard	O
in	O
treatment	O
of	O
resistant	O
psychosis	B-SYMPTOM
,	O
there	O
is	O
an	O
urgent	O
need	O
to	O
raise	O
awareness	O
among	O
medical	O
and	O
paramedical	O
staff	O
involved	O
in	O
the	O
care	O
of	O
these	O
patients	O
.	O

There	O
are	O
also	O
implications	O
for	O
recommendations	O
and	O
regulations	O
regarding	O
the	O
use	O
of	O
clozapine	B-DRUG
.	O

Severe	O
rhabdomyolysis	B-SYMPTOM
and	O
acute	B-SYMPTOM
renal	I-SYMPTOM
failure	I-SYMPTOM
secondary	O
to	O
concomitant	O
use	O
of	O
simvastatin	B-DRUG
,	O
amiodarone	B-DRUG
,	O
and	O
atazanavir	B-DRUG
.	O

OBJECTIVE	O
:	O
To	O
report	O
a	O
case	O
of	O
a	O
severe	O
interaction	O
between	O
simvastatin	B-DRUG
,	O
amiodarone	B-DRUG
,	O
and	O
atazanavir	B-DRUG
resulting	O
in	O
rhabdomyolysis	B-SYMPTOM
and	O
acute	B-SYMPTOM
renal	I-SYMPTOM
failure	I-SYMPTOM
.	O

BACKGROUND	O
:	O
A	O
72	O
-	O
year	O
-	O
old	O
white	O
man	O
with	O
underlying	O
human	B-SYMPTOM
immunodeficiency	I-SYMPTOM
virus	I-SYMPTOM
,	O
atrial	B-SYMPTOM
fibrillation	I-SYMPTOM
,	O
coronary	B-SYMPTOM
artery	I-SYMPTOM
disease	I-SYMPTOM
,	O
and	O
hyperlipidemia	B-SYMPTOM
presented	O
with	O
generalized	O
pain	B-SYMPTOM
,	O
fatigue	B-SYMPTOM
,	O
and	O
dark	O
orange	O
urine	O
for	O
3	O
days	O
.	O

The	O
patient	O
was	O
taking	O
80	O
mg	O
simvastatin	B-DRUG
at	O
bedtime	O
(	O
initiated	O
27	O
days	O
earlier	O
)	O
;	O
amiodarone	B-DRUG
at	O
a	O
dose	O
of	O
400	O
mg	O
daily	O
for	O
7	O
days	O
,	O
then	O
200	O
mg	O
daily	O
(	O
initiated	O
19	O
days	O
earlier	O
)	O
;	O
and	O
400	O
mg	O
atazanavir	B-DRUG
daily	O
(	O
initiated	O
at	O
least	O
2	O
years	O
previously	O
)	O
.	O

Laboratory	O
evaluation	O
revealed	O
66	O
,	O
680	O
U	O
/	O
L	O
creatine	B-DRUG
kinase	O
,	O
93	O
mg	O
/	O
dL	O
blood	B-DRUG
urea	I-DRUG
nitrogen	I-DRUG
,	O
4	O
.	O
6	O
mg	O
/	O
dL	O
creatinine	B-DRUG
,	O
1579	O
U	O
/	O
L	O
aspartate	B-DRUG
aminotransferase	O
,	O
and	O
738	O
U	O
/	O
L	O
alanine	B-DRUG
aminotransferase	O
.	O

Simvastatin	B-DRUG
,	O
amiodarone	B-DRUG
,	O
and	O
the	O
patient	O
'	O
s	O
human	B-SYMPTOM
immunodeficiency	I-SYMPTOM
virus	I-SYMPTOM
medications	O
were	O
all	O
temporarily	O
discontinued	O
and	O
the	O
patient	O
was	O
given	O
forced	O
alkaline	O
diuresis	O
and	O
started	O
on	O
dialysis	O
.	O

Nine	O
days	O
later	O
the	O
patient	O
'	O
s	O
creatine	B-DRUG
kinase	O
had	O
dropped	O
to	O
1695	O
U	O
/	O
L	O
and	O
creatinine	B-DRUG
was	O
3	O
.	O
3	O
mg	O
/	O
dL	O
.	O

The	O
patient	O
was	O
discharged	O
and	O
continued	O
outpatient	O
dialysis	O
for	O
1	O
month	O
until	O
his	O
renal	O
function	O
recovered	O
.	O

DISCUSSION	O
:	O
The	O
risk	O
of	O
rhabdomyolysis	B-SYMPTOM
is	O
increased	O
in	O
the	O
presence	O
of	O
concomitant	O
drugs	O
that	O
inhibit	O
simvastatin	B-DRUG
metabolism	O
.	O

Simvastatin	B-DRUG
is	O
metabolized	O
by	O
CYP3A4	O
.	O

Amiodarone	B-DRUG
and	O
atazanavir	B-DRUG
are	O
recognized	O
CYP3A4	O
inhibitors	O
.	O

CONCLUSIONS	O
:	O
Pharmacokinetic	O
differences	O
in	O
statins	B-DRUG
are	O
an	O
important	O
consideration	O
for	O
assessing	O
the	O
risk	O
of	O
potential	O
drug	O
interactions	O
.	O

In	O
patients	O
requiring	O
the	O
concurrent	O
use	O
of	O
statins	B-DRUG
and	O
CYP3A4	O
inhibitors	O
,	O
pravastatin	B-DRUG
,	O
fluvastatin	B-DRUG
,	O
and	O
rosuvastatin	B-DRUG
carry	O
the	O
lowest	O
risk	O
of	O
drug	O
interactions	O
;	O
atorvastatin	B-DRUG
carries	O
moderate	O
risk	O
,	O
whereas	O
simvastatin	B-DRUG
and	O
lovastatin	B-DRUG
have	O
the	O
highest	O
risk	O
and	O
should	O
be	O
avoided	O
in	O
patients	O
taking	O
concomitant	O
CYP3A4	O
inhibitors	O
.	O

Interaction	O
between	O
warfarin	B-DRUG
and	O
levofloxacin	B-DRUG
:	O
case	O
series	O
.	O

Warfarin	B-DRUG
is	O
the	O
most	O
widely	O
used	O
oral	O
anticoagulant	O
and	O
is	O
indicated	O
for	O
many	O
clinical	O
conditions	O
.	O

Levofloxacin	B-DRUG
,	O
a	O
fluoroquinolone	B-DRUG
,	O
is	O
one	O
of	O
the	O
most	O
commonly	O
prescribed	O
antibiotics	O
in	O
clinical	O
practice	O
and	O
is	O
effective	O
against	O
Gram	O
-	O
positive	O
,	O
Gram	O
-	O
negative	O
,	O
and	O
atypical	O
bacteria	O
.	O

While	O
small	O
prospective	O
studies	O
have	O
not	O
revealed	O
any	O
significant	O
drug	O
-	O
drug	O
interaction	O
between	O
warfarin	B-DRUG
and	O
levofloxacin	B-DRUG
,	O
several	O
case	O
reports	O
have	O
indicated	O
that	O
levofloxacin	B-DRUG
may	O
significantly	O
potentiate	O
the	O
anticoagulation	O
effect	O
of	O
warfarin	B-DRUG
.	O

We	O
report	O
3	O
cases	O
of	O
serious	O
bleeding	B-SYMPTOM
complications	O
that	O
appear	O
to	O
be	O
the	O
result	O
of	O
the	O
interaction	O
between	O
warfarin	B-DRUG
and	O
levofloxacin	B-DRUG
.	O

Physicians	O
should	O
be	O
aware	O
of	O
this	O
potential	O
interaction	O
and	O
use	O
caution	O
when	O
prescribing	O
levofloxacin	B-DRUG
to	O
patients	O
taking	O
warfarin	B-DRUG
.	O

Mutations	O
associated	O
with	O
lamivudine	B-DRUG
-	O
resistance	O
in	O
therapy	O
-	O
na	B-DRUG
ve	O
hepatitis	B-SYMPTOM
B	I-SYMPTOM
virus	I-SYMPTOM
(	I-SYMPTOM
HBV	I-SYMPTOM
)	I-SYMPTOM
infected	I-SYMPTOM
patients	O
with	O
and	O
without	O
HIV	B-SYMPTOM
co	I-SYMPTOM
-	I-SYMPTOM
infection	I-SYMPTOM
:	O
implications	O
for	O
antiretroviral	O
therapy	O
in	O
HBV	B-SYMPTOM
and	I-SYMPTOM
HIV	I-SYMPTOM
co	I-SYMPTOM
-	I-SYMPTOM
infected	I-SYMPTOM
South	O
African	O
patients	O
.	O

This	O
was	O
an	O
exploratory	O
study	O
to	O
investigate	O
lamivudine	B-DRUG
-	O
resistant	O
hepatitis	B-SYMPTOM
B	I-SYMPTOM
virus	O
(	O
HBV	O
)	O
strains	O
in	O
selected	O
lamivudine	B-DRUG
-	O
na	B-DRUG
ve	O
HBV	O
carriers	O
with	O
and	O
without	O
human	B-SYMPTOM
immunodeficiency	I-SYMPTOM
virus	I-SYMPTOM
(	I-SYMPTOM
HIV	I-SYMPTOM
)	I-SYMPTOM
co	I-SYMPTOM
-	I-SYMPTOM
infection	I-SYMPTOM
in	O
South	O
African	O
patients	O
.	O

Thirty	O
-	O
five	O
lamivudine	B-DRUG
-	O
na	B-DRUG
ve	O
HBV	B-SYMPTOM
infected	I-SYMPTOM
patients	O
with	O
or	O
without	O
HIV	B-SYMPTOM
co	I-SYMPTOM
-	I-SYMPTOM
infection	I-SYMPTOM
were	O
studied	O
:	O
15	O
chronic	O
HBV	B-SYMPTOM
mono	I-SYMPTOM
-	I-SYMPTOM
infected	I-SYMPTOM
patients	O
and	O
20	O
HBV	B-SYMPTOM
-	I-SYMPTOM
HIV	I-SYMPTOM
co	I-SYMPTOM
-	I-SYMPTOM
infected	I-SYMPTOM
patients	O
.	O

The	O
latter	O
group	O
was	O
further	O
sub	O
-	O
divided	O
into	O
13	O
occult	O
HBV	O
(	O
HBsAg	B-DRUG
-	O
negative	O
)	O
and	O
7	O
overt	O
HBV	O
(	O
HBsAg	B-DRUG
-	O
positive	O
)	O
patients	O
.	O

HBsAg	B-DRUG
,	O
anti	O
-	O
HBs	O
,	O
anti	O
-	O
HBc	O
,	O
and	O
anti	O
-	O
HIV	O
1	O
/	O
2	O
were	O
determined	O
as	O
part	O
of	O
routine	O
diagnosis	O
using	O
Axsym	O
assays	O
(	O
Abbott	O
Laboratories	O
,	O
North	O
Chicago	O
,	O
IL	O
)	O
.	O

Serum	O
samples	O
were	O
PCR	O
amplified	O
with	O
HBV	O
reverse	O
transcriptase	O
(	O
RT	O
)	O
primers	O
,	O
followed	O
by	O
direct	O
sequencing	O
across	O
the	O
tyrosine	B-DRUG
-	O
methionine	B-DRUG
-	O
aspartate	B-DRUG
-	O
aspartate	B-DRUG
(	O
YMDD	O
)	O
motif	O
of	O
the	O
major	O
catalytic	O
region	O
in	O
the	O
C	O
domain	O
of	O
the	O
HBV	O
RT	O
enzyme	O
.	O

HBV	O
viral	O
load	O
was	O
performed	O
with	O
Amplicor	O
HBV	O
Monitor	O
test	O
v2	O
.	O
0	O
(	O
Roche	O
Diagnostics	O
,	O
Penzberg	O
,	O
Germany	O
)	O
.	O

HBV	O
lamivudine	B-DRUG
-	O
resistant	O
strains	O
were	O
detected	O
in	O
3	O
of	O
15	O
mono	O
-	O
infected	O
chronic	O
hepatitis	B-SYMPTOM
B	I-SYMPTOM
patients	O
and	O
10	O
of	O
20	O
HBV	B-SYMPTOM
-	I-SYMPTOM
HIV	I-SYMPTOM
co	I-SYMPTOM
-	I-SYMPTOM
infected	I-SYMPTOM
patients	O
.	O

To	O
the	O
best	O
of	O
our	O
knowledge	O
,	O
this	O
constitutes	O
the	O
first	O
report	O
of	O
HBV	O
lamivudine	B-DRUG
-	O
resistant	O
strains	O
in	O
therapy	O
-	O
na	B-DRUG
ve	O
HBV	B-SYMPTOM
-	I-SYMPTOM
HIV	I-SYMPTOM
co	I-SYMPTOM
-	I-SYMPTOM
infected	I-SYMPTOM
patients	O
.	O

The	O
HBV	O
viral	O
loads	O
for	O
mono	O
-	O
infected	O
and	O
co	O
-	O
infected	O
patients	O
ranged	O
from	O
3	O
.	O
32	O
x	O
10	O
(	O
2	O
)	O
to	O
3	O
.	O
82	O
x	O
10	O
(	O
7	O
)	O
and	O
<	O
200	O
to	O
4	O
.	O
40	O
x	O
10	O
(	O
3	O
)	O
copies	O
/	O
ml	O
,	O
respectively	O
.	O

It	O
remains	O
to	O
be	O
seen	O
whether	O
such	O
pre	O
-	O
existing	O
antiviral	O
mutations	O
could	O
result	O
in	O
widespread	O
emergence	O
of	O
HBV	O
resistant	O
strains	O
when	O
lamivudine	B-DRUG
-	O
containing	O
highly	O
active	O
antiretroviral	O
(	O
ARV	O
)	O
treatment	O
(	O
HAART	O
)	O
regimens	O
become	O
widely	O
applied	O
in	O
South	O
Africa	O
,	O
as	O
this	O
is	O
likely	O
to	O
have	O
potential	O
implications	O
in	O
the	O
management	O
of	O
HBV	B-SYMPTOM
-	I-SYMPTOM
HIV	I-SYMPTOM
co	I-SYMPTOM
-	I-SYMPTOM
infected	I-SYMPTOM
patients	O
.	O

Rabbit	B-SYMPTOM
syndrome	I-SYMPTOM
,	O
antidepressant	B-DRUG
use	O
,	O
and	O
cerebral	O
perfusion	O
SPECT	O
scan	O
findings	O
.	O

The	O
rabbit	B-SYMPTOM
syndrome	I-SYMPTOM
is	O
an	O
extrapyramidal	O
side	O
effect	O
associated	O
with	O
chronic	O
neuroleptic	O
therapy	O
.	O

Its	O
occurrence	O
in	O
a	O
patient	O
being	O
treated	O
with	O
imipramine	B-DRUG
is	O
described	O
,	O
representing	O
the	O
first	O
reported	O
case	O
of	O
this	O
syndrome	O
in	O
conjunction	O
with	O
antidepressants	B-DRUG
.	O

Repeated	O
cerebral	O
perfusion	O
SPECT	O
scans	O
revealed	O
decreased	B-SYMPTOM
basal	I-SYMPTOM
ganglia	I-SYMPTOM
perfusion	I-SYMPTOM
while	O
the	O
movement	B-SYMPTOM
disorder	I-SYMPTOM
was	O
present	O
,	O
and	O
a	O
return	O
to	O
normal	O
perfusion	O
when	O
the	O
rabbit	B-SYMPTOM
syndrome	I-SYMPTOM
resolved	O
.	O

Estrogen	O
prevents	O
cholesteryl	B-DRUG
ester	I-DRUG
accumulation	O
in	O
macrophages	O
induced	O
by	O
the	O
HIV	O
protease	O
inhibitor	O
ritonavir	B-DRUG
.	O

Individuals	O
with	O
HIV	O
can	O
now	O
live	O
long	O
lives	O
with	O
drug	O
therapy	O
that	O
often	O
includes	O
protease	O
inhibitors	O
such	O
as	O
ritonavir	B-DRUG
.	O

Many	O
patients	O
,	O
however	O
,	O
develop	O
negative	O
long	O
-	O
term	O
side	O
effects	O
such	O
as	O
premature	B-SYMPTOM
atherosclerosis	I-SYMPTOM
.	O

We	O
have	O
previously	O
demonstrated	O
that	O
ritonavir	B-DRUG
treatment	O
increases	O
atherosclerotic	B-SYMPTOM
lesion	I-SYMPTOM
formation	O
in	O
male	O
mice	O
to	O
a	O
greater	O
extent	O
than	O
in	O
female	O
mice	O
.	O

Furthermore	O
,	O
peripheral	O
blood	O
monocytes	O
isolated	O
from	O
ritonavir	B-DRUG
-	O
treated	O
females	O
had	O
less	O
cholesteryl	B-DRUG
ester	I-DRUG
accumulation	O
.	O

In	O
the	O
present	O
study	O
,	O
we	O
have	O
investigated	O
the	O
molecular	O
mechanisms	O
by	O
which	O
female	O
hormones	O
influence	O
cholesterol	B-DRUG
metabolism	O
in	O
macrophages	O
in	O
response	O
to	O
the	O
HIV	O
protease	O
inhibitor	O
ritonavir	B-DRUG
.	O

We	O
have	O
utilized	O
the	O
human	O
monocyte	O
cell	O
line	O
,	O
THP	O
-	O
1	O
as	O
a	O
model	O
to	O
address	O
this	O
question	O
.	O

Briefly	O
,	O
cells	O
were	O
differentiated	O
for	O
72	O
h	O
with	O
100	O
nM	O
PMA	O
to	O
obtain	O
a	O
macrophage	O
-	O
like	O
phenotype	O
in	O
the	O
presence	O
or	O
absence	O
of	O
1	O
nM	O
17beta	B-DRUG
-	I-DRUG
estradiol	I-DRUG
(	O
E2	B-DRUG
)	O
,	O
100	O
nM	O
progesterone	B-DRUG
or	O
vehicle	O
(	O
0	O
.	O
01	O
%	O
ethanol	B-DRUG
)	O
.	O

Cells	O
were	O
then	O
treated	O
with	O
30	O
ng	O
/	O
ml	O
ritonavir	B-DRUG
or	O
vehicle	O
in	O
the	O
presence	O
of	O
aggregated	O
LDL	O
for	O
24	O
h	O
.	O

Cell	O
extracts	O
were	O
harvested	O
,	O
and	O
lipid	O
or	O
total	O
RNA	O
was	O
isolated	O
.	O

E2	B-DRUG
decreased	O
the	O
accumulation	O
of	O
cholesteryl	B-DRUG
esters	I-DRUG
in	O
macrophages	O
following	O
ritonavir	B-DRUG
treatment	O
.	O

Ritonavir	B-DRUG
increased	O
the	O
expression	O
of	O
the	O
scavenger	O
receptor	O
,	O
CD36	O
mRNA	O
,	O
responsible	O
for	O
the	O
uptake	O
of	O
LDL	O
.	O

Additionally	O
,	O
ritonavir	B-DRUG
treatment	O
selectively	O
increased	O
the	O
relative	O
levels	O
of	O
PPARgamma	O
mRNA	O
,	O
a	O
transcription	O
factor	O
responsible	O
for	O
the	O
regulation	O
of	O
CD36	O
mRNA	O
expression	O
.	O

Treatment	O
with	O
E2	B-DRUG
,	O
however	O
,	O
failed	O
to	O
prevent	O
these	O
increases	O
at	O
the	O
mRNA	O
level	O
.	O

E2	B-DRUG
did	O
,	O
however	O
,	O
significantly	O
suppress	O
CD36	O
protein	O
levels	O
as	O
measured	O
by	O
fluorescent	O
immunocytochemistry	O
.	O

This	O
data	O
suggests	O
that	O
E2	B-DRUG
modifies	O
the	O
expression	O
of	O
CD36	O
at	O
the	O
level	O
of	O
protein	O
expression	O
in	O
monocyte	O
-	O
derived	O
macrophages	O
resulting	O
in	O
reduced	O
cholesteryl	B-DRUG
ester	I-DRUG
accumulation	O
following	O
ritonavir	B-DRUG
treatment	O
.	O

Acute	O
hepatitis	B-SYMPTOM
attack	O
after	O
exposure	O
to	O
telithromycin	B-DRUG
.	O

INTRODUCTION	O
:	O
Antibiotic	O
-	O
associated	O
hepatotoxicity	B-SYMPTOM
is	O
rare	O
.	O

With	O
widespread	O
use	O
of	O
antimicrobial	O
agents	O
,	O
however	O
,	O
hepatic	B-SYMPTOM
injury	I-SYMPTOM
occurs	O
frequently	O
,	O
and	O
among	O
adverse	B-SYMPTOM
drug	I-SYMPTOM
reactions	I-SYMPTOM
,	O
idiosyncratic	O
reactions	O
are	O
the	O
most	O
serious	O
.	O

CASE	O
SUMMARY	O
:	O
A	O
25	O
-	O
year	O
-	O
old	O
male	O
patient	O
,	O
with	O
a	O
height	O
of	O
175	O
cm	O
and	O
weight	O
of	O
72	O
kg	O
presented	O
to	O
Marmara	O
University	O
Hospital	O
Emergency	O
Department	O
,	O
Istanbul	O
,	O
Turkey	O
,	O
with	O
5	O
days	O
'	O
history	O
of	O
jaundice	B-SYMPTOM
,	O
malaise	O
,	O
nausea	B-SYMPTOM
,	O
and	O
vomiting	B-SYMPTOM
.	O

He	O
had	O
been	O
prescribed	O
telithromycin	B-DRUG
400	O
mg	O
/	O
d	O
PO	O
to	O
treat	O
an	O
upper	B-SYMPTOM
respiratory	I-SYMPTOM
tract	I-SYMPTOM
infection	I-SYMPTOM
7	O
days	O
prior	O
.	O

Admission	O
laboratory	O
tests	O
were	O
as	O
follows	O
:	O
alanine	B-DRUG
aminotransferase	O
,	O
67	O
U	O
/	O
L	O
(	O
reference	O
range	O
,	O
10	O
-	O
37	O
U	O
/	O
L	O
)	O
;	O
aspartate	B-DRUG
aminotransferase	O
,	O
98	O
U	O
/	O
L	O
(	O
10	O
-	O
40	O
U	O
/	O
L	O
)	O
;	O
alkaline	O
phosphatase	O
,	O
513	O
U	O
/	O
L	O
(	O
0	O
-	O
270	O
U	O
/	O
L	O
)	O
;	O
gamma	O
-	O
glutamyltransferase	O
,	O
32	O
U	O
/	O
L	O
(	O
7	O
-	O
49	O
U	O
/	O
L	O
)	O
;	O
amylase	O
,	O
46	O
U	O
/	O
L	O
(	O
0	O
-	O
220	O
U	O
/	O
L	O
)	O
;	O
total	O
bilirubin	B-DRUG
,	O
20	O
.	O
1	O
mg	O
/	O
dL	O
(	O
0	O
.	O
2	O
-	O
1	O
.	O
0	O
mg	O
/	O
dL	O
)	O
;	O
direct	O
bilirubin	B-DRUG
,	O
14	O
.	O
8	O
mg	O
/	O
dL	O
(	O
0	O
-	O
0	O
.	O
3	O
mg	O
/	O
dL	O
)	O
;	O
and	O
albumin	O
,	O
4	O
.	O
7	O
mg	O
/	O
dL	O
(	O
3	O
.	O
5	O
-	O
5	O
.	O
4	O
mg	O
/	O
dL	O
)	O
.	O

No	O
toxin	O
,	O
alcohol	B-DRUG
,	O
or	O
other	O
drugs	O
were	O
reported	O
.	O

The	O
patient	O
had	O
suffered	O
a	O
previous	O
episode	O
of	O
"	O
acute	O
hepatitis	B-SYMPTOM
of	O
unknown	O
origin	O
,	O
"	O
that	O
occurred	O
after	O
telithromycin	B-DRUG
usage	O
.	O

Both	O
incidents	O
occurred	O
within	O
a	O
year	O
.	O

DISCUSSION	O
:	O
Telithromycin	B-DRUG
is	O
the	O
first	O
of	O
the	O
ketolide	O
antibacterials	O
to	O
receive	O
US	O
Food	O
and	O
Drug	O
Administration	O
approval	O
for	O
clinical	O
use	O
.	O

It	O
has	O
been	O
associated	O
with	O
infrequent	O
and	O
usually	O
reversible	O
severe	O
hepatic	B-SYMPTOM
dysfunction	I-SYMPTOM
.	O

Based	O
on	O
a	O
score	O
of	O
8	O
on	O
the	O
Naranjo	O
adverse	B-SYMPTOM
drug	I-SYMPTOM
reaction	I-SYMPTOM
probability	O
scale	O
,	O
telithromycin	B-DRUG
was	O
the	O
probable	O
cause	O
of	O
acute	O
hepatitis	B-SYMPTOM
in	O
this	O
patient	O
,	O
and	O
pathological	O
findings	O
suggested	O
drug	O
-	O
induced	O
toxic	B-SYMPTOM
hepatitis	I-SYMPTOM
.	O

Recurrence	O
of	O
hepatitis	B-SYMPTOM
attack	O
might	O
have	O
been	O
avoided	O
if	O
the	O
initial	O
incident	O
had	O
been	O
communicated	O
to	O
the	O
attending	O
physician	O
who	O
prescribed	O
telithromycin	B-DRUG
the	O
second	O
time	O
.	O

CONCLUSION	O
:	O
Here	O
we	O
report	O
a	O
case	O
of	O
acute	O
hepatitis	B-SYMPTOM
probably	O
associated	O
with	O
the	O
administration	O
of	O
telithromycin	B-DRUG
.	O

A	O
study	O
on	O
the	O
effect	O
of	O
the	O
duration	O
of	O
subcutaneous	O
heparin	B-DRUG
injection	O
on	O
bruising	B-SYMPTOM
and	O
pain	B-SYMPTOM
.	O

AIM	O
:	O
This	O
study	O
was	O
carried	O
out	O
to	O
determine	O
the	O
effect	O
of	O
injection	O
duration	O
on	O
bruising	B-SYMPTOM
and	O
pain	B-SYMPTOM
following	O
the	O
administration	O
of	O
the	O
subcutaneous	O
injection	O
of	O
heparin	B-DRUG
.	O

BACKGROUND	O
:	O
Although	O
different	O
methods	O
to	O
prevent	O
bruising	B-SYMPTOM
and	O
pain	B-SYMPTOM
following	O
the	O
subcutaneous	O
injection	O
of	O
heparin	B-DRUG
have	O
been	O
widely	O
studied	O
and	O
described	O
,	O
the	O
effect	O
of	O
injection	O
duration	O
on	O
the	O
occurrence	O
of	O
bruising	B-SYMPTOM
and	O
pain	B-SYMPTOM
is	O
little	O
documented	O
.	O

DESIGN	O
:	O
This	O
study	O
was	O
designed	O
as	O
within	O
-	O
subject	O
,	O
quasi	O
-	O
experimental	O
research	O
.	O

METHOD	O
:	O
The	O
sample	O
for	O
the	O
study	O
consisted	O
of	O
50	O
patients	O
to	O
whom	O
subcutaneous	O
heparin	B-DRUG
was	O
administered	O
.	O

Heparin	B-DRUG
was	O
injected	O
over	O
10	O
seconds	O
on	O
the	O
right	O
abdominal	O
site	O
and	O
30	O
seconds	O
on	O
the	O
left	O
abdominal	O
site	O
.	O

Injections	O
areas	O
were	O
assessed	O
for	O
the	O
presence	O
of	O
bruising	B-SYMPTOM
at	O
48	O
and	O
72	O
hours	O
after	O
each	O
injection	O
.	O

Dimensions	O
of	O
the	O
bruising	B-SYMPTOM
on	O
the	O
heparin	B-DRUG
applied	O
areas	O
were	O
measured	O
using	O
transparent	O
millimetric	O
measuring	O
paper	O
.	O

The	O
visual	O
analog	O
scale	O
(	O
VAS	O
)	O
was	O
used	O
to	O
measure	O
pain	B-SYMPTOM
intensity	O
and	O
a	O
stop	O
-	O
watch	O
was	O
used	O
to	O
time	O
the	O
pain	B-SYMPTOM
period	O
.	O

Data	O
were	O
analysed	O
using	O
chi	O
-	O
square	O
test	O
,	O
Mann	O
-	O
Whitney	O
U	O
,	O
Wilcoxon	O
signed	O
ranks	O
tests	O
and	O
correlation	O
.	O

RESULTS	O
:	O
The	O
percentage	O
of	O
bruising	B-SYMPTOM
occurrence	O
was	O
64	O
%	O
with	O
the	O
injection	O
of	O
10	O
seconds	O
duration	O
and	O
42	O
%	O
in	O
the	O
30	O
-	O
second	O
injection	O
.	O

It	O
was	O
determined	O
that	O
the	O
size	O
of	O
the	O
bruising	B-SYMPTOM
was	O
smaller	O
in	O
the	O
30	O
-	O
second	O
injection	O
.	O

Pain	B-SYMPTOM
intensity	O
and	O
pain	B-SYMPTOM
period	O
were	O
statistically	O
significantly	O
lower	O
for	O
the	O
30	O
-	O
second	O
injection	O
than	O
for	O
the	O
10	O
-	O
second	O
injection	O
.	O

CONCLUSIONS	O
:	O
It	O
was	O
determined	O
that	O
injection	O
duration	O
had	O
an	O
effect	O
on	O
bruising	B-SYMPTOM
and	O
pain	B-SYMPTOM
following	O
the	O
subcutaneous	O
administration	O
of	O
heparin	B-DRUG
.	O

This	O
study	O
should	O
be	O
repeated	O
on	O
a	O
larger	O
sample	O
.	O

RELEVANCE	O
TO	O
CLINICAL	O
PRACTICE	O
:	O
When	O
administering	O
subcutaneous	O
heparin	B-DRUG
injections	O
,	O
it	O
is	O
important	O
to	O
extend	O
the	O
duration	O
of	O
the	O
injection	O
.	O

Acute	B-SYMPTOM
